id,latitude,longitude,publicHazardId,nidHeight,eapId,separateStructuresCount,isAssociatedStructureId,distance,jurisdictionAuthorityId,damLength,maxStorage,maxDischarge,spillwayWidth,numberOfLocks,huc8,drainageArea,Owner_Private,Owner_Public_Utility,Owner_Federal,Owner_State,Owner_Local_Government,Owner_Not_Listed,Owner_Tribe,Purpose_Tailings,Purpose_Fire Protection_Stock_Or_Small_Fish_Pond,Purpose_Grade_Stabilization,Purpose_Other,Purpose_Irrigation,Purpose_Navigation,Purpose_Fish_and_Wildlife_Pond,Purpose_Recreation,Purpose_Hydroelectric,Purpose_Debris_Control,Purpose_Water_Supply,Purpose_Flood_Risk_Reduction,Type_Arch,Type_Timber_Crib,Type_Concrete,Type_Other,Type_Multi_Arch,Type_Stone,Type_Roller_Compacted_Concrete,Type_Rockfill,Type_Buttress,Type_Masonry,Type_Earth,Type_Gravity,is_navigation,is_distance_null,hazardLabel
538269,31.994802,-99.455167,1,62,3,0,0,3.2,1,1980,6754,434.5,14,0,12090108,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
491795,40.08876863,-93.18710471,1,30,3,0,0,1,0,400,60,95,10,0,10280103,134.4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
477768,42.4692,-114.1676,3,42,1,0,0,1,1,8000,139,0,25.5,0,17040212,238,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
460325,32.115,-86.27167,1,21,2,0,0,2,0,360,84,93,0,0,3150201,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
505702,47.638,-105.0135,1,20,3,0,0,45,1,600,110,434.5,14,0,10060002,2.16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
483209,39.614469,-99.454391,1,29,3,0,0,10,0,550,119,550,36,0,10260011,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Low
527135,35.09957768,-98.55084003,1,49,3,0,0,5,1,850,203,610,1,0,11130302,1.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
480632,39.71125,-90.19769,1,17,2,0,0,0,1,1700,545,20,0,0,7130011,0.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
464684,38.98173,-104.807859,1,19,3,0,0,1,1,1250,74,500,104.5,0,11020003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
471155,33.663333,-83.495,1,20,3,0,0,35,0,465,54,434.5,14,0,3070101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
472098,33.732778,-82.520833,1,36,3,0,0,3.2,1,705,120,434.5,14,0,3060105,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
501620,34.58376,-88.85841,1,24,3,0,0,21,1,550,404,434.5,14,0,8030201,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
513162,40.14170238,-95.49121952,1,52,3,0,0,9,1,893,635,583,24,0,10240005,2.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
472227,31.12,-83.391111,1,11,3,0,0,3.2,1,1430,207,434.5,14,0,3110203,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
525275,34.91856122,-95.88205487,1,20,3,0,0,1,1,600,66,9657,1,0,11090204,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
468948,40.775119,-105.121807,3,53,1,0,0,15,1,3530,7700,2950,50,0,10190007,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
483368,39.06901642,-98.33768968,3,31,2,0,0,12,1,1415,477,2304.5,40,0,10260010,1.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
536193,35.239167,-89.529444,2,19,1,0,0,0,1,300,52,498.5,24,0,8010209,0.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
552058,38.54434646,-95.13823825,1,28,3,0,0,13,1,550,103.6,434.5,14,0,10290101,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Low
544564,33.587841,-96.438594,1,39,3,0,0,3,1,1200,981,0,100,0,11140101,2.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
479188,40.74716,-89.89924,1,41,2,0,0,5,1,800,550,434.5,0,0,7130003,0.15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
541043,32.595624,-95.033296,1,25,3,0,0,7,0,700,260,434.5,14,0,12010002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
486510,38.317788,-83.539647,3,49,3,0,0,1,1,1160,1504,2304.5,44,0,5100101,3.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
489685,42.695,-83.785,1,14,3,0,0,0,1,70,270,1650,36,0,4080203,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
484262,39.56845062,-95.87471483,1,30,3,0,0,20,1,560,79,896,40,0,10270103,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
540253,32.560836,-98.410792,2,30,1,0,0,7.5,1,860,2244,15746,220,0,12060201,9.28,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
514550,46.35348,-98.30898,1,14,3,0,0,0.1,1,30,294,434.5,67,0,10160003,2900,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,Low
513812,35.4229,-79.7994,1,30,2,0,0,2.1,1,550,180,434.5,14,0,3040104,95.35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
514027,36.0632,-80.1278,3,32,1,0,0,4,1,870,34,2304.5,50,0,3040101,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,High
484758,37.816951,-94.754681,2,15,2,0,0,2,1,225,581,498.5,200,0,10290104,5.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
484522,39.04035,-95.914286,1,26,3,0,0,12,0,610,72.3,807,115,0,10270102,0.63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
544821,44.4892,-106.4746,1,27,3,0,0,12,1,250,87,0,40,0,10090206,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
516366,40.11859423,-98.07056537,1,27,3,0,0,9,1,550,94,72,14,0,10250016,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
523832,45.33082222,-122.6650583,1,42,2,0,0,3,1,420,38,120,0,0,17090010,0.38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
491774,44.4811,-92.52069,1,34,3,0,0,12,1,435,36,375,14,0,7040001,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
551825,31.11861111,-91.28194444,1,30,3,0,0,3.2,1,350,144,434.5,14,0,8060206,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
491080,44,-83.91666667,1,19,3,0,0,2,0,150,75,140,4,0,4080102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
484397,37.54404354,-96.41479766,1,43,3,0,0,10,1,3000,1150,1120,40,0,11070104,2.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
551280,43.461089,-71.199927,1,16,3,0,0,3.2,1,160,68,434.5,14,0,1070002,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
522309,38.97777778,-84.19361111,1,27,2,0,0,6.4,1,250,53.3,70,14,0,5090201,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
502773,39.29552907,-92.47149036,1,30,3,0,0,1,0,600,131,274,30,0,10300102,89.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
486859,38.4923,-84.77395,1,24,3,0,0,5,1,302,348,434.5,14,0,5100205,0.66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
504403,46.2516,-106.2659,1,31,3,0,0,6,1,666,80,100,14,0,10100001,1.055,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
524488,35.752369,-97.867823,1,31,3,0,0,2.5,1,4500,1437,3050,1,0,11050002,171.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
469194,33.2,-82.868056,1,19,3,0,0,3.2,1,990,271,434.5,14,0,3060201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
532923,34.7144,-80.0164,1,13,3,0,0,4,1,550,88,434.5,14,0,3040201,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Low
472621,32.379167,-81.984722,1,17,3,0,0,3.2,1,2100,234,434.5,14,0,3060203,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
559887,40.9772,-94.8846,1,33,3,0,0,3,1,441,67,62,12,0,10240010,0.29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
487784,38.27416667,-85.27416667,1,25,3,0,0,6,1,345,84,434.5,14,0,5140102,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
481222,39.40186,-99.320887,1,36,1,0,0,3,1,950,1345,21303,300,0,10260014,27.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
545913,44.116389,-106.753889,1,41,3,0,0,60.01,1,930,182,434.5,50,0,10090205,0.15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
475279,41.2616,-92.3054,1,37,3,0,0,24,1,432,63,434.5,14,0,7080106,0.16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
533432,34.108,-81.0967,1,24,1,0,0,0,1,550,55,434.5,14,0,3050106,2730,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Low
506888,48.1402,-104.0646,2,57,3,0,0,10,1,550,1259,498.5,24,0,10060005,6.54,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,TRUE,Significant
539551,33.316065,-99.310862,1,16,3,0,0,3.2,0,1100,192,434.5,14,0,12060101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
549044,43.9382979,-90.9752947,1,16,2,0,0,0,1,100,100,3820,50,0,7040006,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,Low
471854,31.810111,-85.056722,1,27,3,0,0,3,1,270,336,434.5,14,0,3130003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
544914,42.068,-110.629,1,17,3,0,0,22,1,303,310,0,100,0,14040107,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
484734,38.29455086,-99.84860965,1,29,3,0,0,21,1,1220,728.36,1756,40,0,11030005,3.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
460735,32.27667,-87.36667,2,22,2,0,0,2,0,700,80,400,0,0,3150203,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
464578,37.36835,-107.866878,3,46,1,0,0,6,1,510,818,5000,125,0,14080104,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
512155,42.224605,-98.457966,1,20,3,0,0,8,1,2180,80,0,14,0,10220001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
465004,37.003336,-104.375571,1,65,3,0,0,34,1,775,443,1954,96,0,11080001,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
464769,39.066675,-107.830574,3,23,1,0,0,13,1,167,860,425,6,0,14010005,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
467594,39.48326,-75.67126,1,8,3,0,0,1.8,0,545,631,1656.75,16,0,2040205,6.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,Low
535438,45.249993,-102.898323,1,21,3,0,0,0,1,400,101,5000,50,0,10130305,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
472586,31.716667,-83.386389,1,12,3,0,0,19,0,780,97,434.5,14,0,3110202,385,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
543377,32.663435,-96.240488,3,25,1,0,0,9,1,900,465,360,51.5,0,12030107,413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
475008,42.018,-95.8859,1,39,3,0,0,7,1,900,149,434.5,14,0,10230003,0.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
534494,32.273841,-96.44272,1,28,3,0,0,2,1,2090,2750,434.5,14,0,12030105,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
480130,41.01877896,-85.29427903,1,23,2,0,0,2,0,350,124,42,0,0,5120101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
459519,35.223033,-82.998934,3,19,1,5,1,10,0,37.2,1340,44100,50,0,6010203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
475821,41.8449,-90.2194,3,24,1,0,0,0,1,400,65,2304.5,6,0,7080101,0.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
504500,34.02849939,-89.77146731,1,19,3,0,0,3.2,1,550,282,434.5,14,0,8030205,0.76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
552675,32.91561,-109.91031,1,26,3,0,0,12,0,4625,616.7,5442,5,0,15040005,93.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,Low
525488,33.8809,-81.3505,1,16,3,0,0,0,1,550,88,434.5,14,0,3050203,5.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Low
511614,40.68639619,-96.16812945,1,34,3,0,0,15,1,630,88,616,24,0,10240006,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
551614,35.9893,-80.2681,2,0,2,0,0,0,0,286.5,139,498.5,24,0,3040101,0.19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
466116,41.907828,-73.151676,2,23,1,0,0,0.55,1,675,139,0,14,0,1080207,2.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
512801,42.791427,-71.47443,3,28,1,0,0,0,1,550,414,2304.5,50,0,1070006,26.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,High
514277,36.1002,-80.8651,1,23,2,0,0,7,0,242,92,434.5,14,0,3040102,0.255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
474967,32.548056,-84.109722,1,9,3,0,0,3.2,1,750,126,434.5,14,0,3130005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
552550,39.948339,-105.027227,1,12,3,0,0,0,1,495,218,274,302,0,10190003,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
491927,38.66080708,-90.60569771,3,62,1,0,0,1,1,380,509,0,0,0,10300200,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
541815,30.70309,-94.447511,2,16,3,0,0,4,0,430,210,0,0,0,12020006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
503115,31.35253452,-90.44130705,1,12,3,0,0,0.25,1,550,196,434.5,14,0,3180005,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
516580,40.36422323,-97.09770777,1,28,3,0,0,12,1,677,197,1994,50,0,10270204,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
486124,39.537421,-99.381714,1,19,3,0,0,13,1,300,53,670,44,0,10260011,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
551853,39.198007,-76.532154,3,36,2,0,0,5,1,7500,4000,2304.5,50,0,2060003,0.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
479702,39.060874,-97.945753,1,20,3,0,0,6,0,765,103,1530,50,0,10260010,0.92,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
527589,36.85025,-95.814494,1,32,3,0,0,8,1,1550,1125,560,1,0,11070106,5.445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
529897,40.42833333,-75.88333333,1,15,3,0,0,3.2,1,175,92,434.5,14,0,2040203,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
460631,34.78333,-85.76667,1,18,3,0,0,1,0,425,163,641,100,0,6030001,0.19,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
538165,31.062072,-96.286446,1,49,3,0,0,8,1,1750,25000,28600,360,0,12070103,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
547612,43.00328,-88.80984,1,11,1,0,0,0,1,250,650,6536,182,0,7090001,1074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,Low
516671,40.43309648,-95.95172827,1,36,3,0,0,10,1,497,96,72,14,0,10240006,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
471801,29.531381,-81.679625,3,27,2,0,0,0,1,325,168,140,0,1,3080103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
482177,38.73948886,-95.28239497,1,22,3,0,0,13,0,550,136,545,124,0,10290101,0.42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,Low
527700,34.79592313,-97.81430924,1,35,3,0,0,14,1,410,210,2700,1,0,11130303,17.62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
476164,44.9562,-116.4668,3,31,1,0,0,18,1,262,139,505,21,0,17050124,29.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
476715,41.3903,-92.908,1,26,3,0,0,0,1,295,23,434.5,14,0,7100009,0.07,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
516194,40.15199696,-95.50344808,1,40,3,0,0,9,1,750,248,977,24,0,10240005,0.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
479072,38.56397,-88.91022,1,11,2,0,0,18,1,312,50,434.5,9,0,7140202,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
507872,31.54661384,-90.33139846,1,13,3,0,0,3.2,1,550,57,434.5,14,0,3180003,0.385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
507457,35.204,-83.4258,2,25,1,0,0,3,1,202,56,498.5,24,0,6010202,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
533991,32.509314,-97.499911,1,22,3,0,0,3,0,854,294,434.5,14,0,12030102,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
539856,38.0122,-78.3537,2,25,1,0,0,0.115,1,450,188,498.5,24,0,2080204,1.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
508108,33.37568687,-89.20345196,1,19,3,0,0,3,1,550,68,434.5,14,0,3180001,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
469609,33.986111,-83.173889,1,40,3,0,0,3.2,1,300,158,434.5,14,0,3060104,585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
539666,38.8042,-77.4642,2,25,2,0,0,0.1,1,1220,140,498.5,24,0,2070010,0.05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
